loanId,borrowerId,loanType,loanPurpose,originationDate,maturityDate,originalPrincipal,currentBalance,interestRate,termMonths,paymentAmount,paymentStatus,daysPastDue,lastPaymentDate,borrowerState,borrowerZip,creditScore,creditGrade,employmentLength,incomeBand,appraisedValue,servicerId,servicerName,lastUpdatedAt,documentStatus,sourceSystem,verificationStatus,version,recordHash
LN-000345,B-00211,HELOC,Purchase,2021-05-20,2051-05-20,304500.00,258056.68,5.3420,360,1698.85,CURRENT,0,2026-06-17,NJ,06400,730,C,1 year,50-75k,452000.00,SVC-01,SVC-01 Servicing LLC,2026-07-10T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,1,580252450c76bd1d153350996713fa13fba18aa450a0bbaab837752e40c3c5e2
LN-000346,B-00029,FIXED,Home improvement,2015-08-19,2025-08-19,617500.00,288287.85,4.4320,120,6379.45,CURRENT,0,2026-06-29,TN,01926,,B+,10+ years,250k+,805000.00,SVC-01,SVC-01 Servicing LLC,2026-07-13T00:00:00.000Z,COMPLETE,FISERV,VERIFIED,1,65a44453284b804da51aba8404334e8212c00bd7768ee60d02baa15d45e71445
LN-000347,B-00172,FIXED,Purchase,2024-09-13,2054-09-13,826500.00,826500.00,7.9710,360,6047.86,CURRENT,0,2026-07-18,MA,87314,594,A,1 year,<50k,987000.00,SVC-06,SVC-06 Servicing LLC,2026-07-30T00:00:00.000Z,COMPLETE,ENCOMPASS,VERIFIED,2,96ae8d02972a98c274c71f0902fb7922bc4b19d9619efa424d50a067929edf50
LN-000348,B-00084,HELOC,Purchase,2019-07-04,2034-07-04,537500.00,257923.87,6.5820,180,4706.47,CURRENT,0,2026-06-19,MA,06581,809,C+,3 years,150-250k,668000.00,SVC-05,SVC-05 Servicing LLC,2026-07-26T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,b880052861695da1fb88c15fb759f02aed81f30164801f68d592db683fde34e3
LN-000349,B-00231,FIXED,Purchase,2016-01-09,2046-01-09,404500.00,191827.07,4.4400,360,2035.15,CURRENT,0,2026-06-18,VA,08273,669,A,2 years,150-250k,633000.00,SVC-04,SVC-04 Servicing LLC,2026-07-28T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,d77fe1264913a5de5be42b7834bb352e15965342407944c7b8f99ca3f115dded
LN-000350,B-00097,FIXED,Debt consolidation,2016-01-24,2036-01-24,650000.00,296950.17,5.4280,240,4444.88,DELINQUENT,15,2026-07-25,NY,15017,,C+,2 years,50-75k,723000.00,SVC-06,SVC-06 Servicing LLC,2026-07-29T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,2,24fca615474c83674e1f071a5c5ae16ee93a25c1f98cf02eb0394291adbee7d4
LN-000351,B-00013,PERSONAL,Purchase,2019-10-10,2049-10-10,348500.00,312779.78,3.7680,360,1617.52,CURRENT,0,2026-07-06,MO,75654,671,B-,5 years,100-150k,537000.00,SVC-03,SVC-03 Servicing LLC,2026-07-22T00:00:00.000Z,COMPLETE,ENCOMPASS,VERIFIED,1,9b13e5b1f14a41560008d516321096cb261f5d98c9706691958e03dd19208048
LN-000352,B-00039,AUTO,Purchase,2019-08-17,2049-08-17,294000.00,183826.81,7.8230,360,2121.10,CURRENT,0,2026-06-08,NY,28649,759,B+,1 year,50-75k,328000.00,SVC-03,SVC-03 Servicing LLC,2026-07-22T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,e89ba746e058fd24a5d3b9067b8f58a771613a611942c36bcb332ab6d2a56fa5
LN-000353,B-00134,PERSONAL,Cash-out refi,2024-04-19,2029-04-19,396500.00,315349.43,6.9620,60,7844.07,CURRENT,0,2026-05-30,NC,80090,704,B-,5 years,100-150k,574000.00,SVC-05,SVC-05 Servicing LLC,2026-07-08T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,1,69873385c0bdb2c423950d942f87ccf7b375721b61bc5a2f8d0c75b33946d697
LN-000354,B-00287,HELOC,Debt consolidation,2016-07-14,2021-07-14,619000.00,506787.38,6.7740,60,12191.05,CURRENT,0,2026-06-25,WA,40982,,B+,5 years,50-75k,689000.00,SVC-01,SVC-01 Servicing LLC,2026-07-06T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,511519b69fe2ef1f87f8a61588cb5a6ce81bfde6cfafd01fade5405ade6c73d7
LN-000355,B-00197,FIXED,Purchase,2017-06-26,2024-06-26,200000.00,141306.08,5.7010,84,2893.13,CURRENT,0,2026-06-16,WA,67960,685,B-,1 year,250k+,237000.00,SVC-05,SVC-05 Servicing LLC,2026-07-11T00:00:00.000Z,COMPLETE,FISERV,VERIFIED,1,56afdb1838754cdd1dc7827659fadb2e279109a2002ea22cf9d49292121dcc74
LN-000356,B-00116,HELOC,Cash-out refi,2021-04-14,2051-04-14,197500.00,108133.40,5.1260,360,1075.48,CURRENT,0,2026-06-07,MI,14403,813,B-,3 years,150-250k,247000.00,SVC-01,SVC-01 Servicing LLC,2026-07-11T00:00:00.000Z,COMPLETE,FISERV,VERIFIED,1,b16471b40db56f8727c6ce3e87f2ed89786f1fc5320a1445aa0dcc78ec9a924a
LN-000357,B-00410,HELOC,Cash-out refi,2022-09-13,2027-09-13,268000.00,165995.48,7.7660,60,5404.11,CURRENT,0,2026-07-19,PA,18779,749,B-,< 1 year,50-75k,417000.00,SVC-02,SVC-02 Servicing LLC,2026-07-22T00:00:00.000Z,COMPLETE,FISERV,VERIFIED,1,bb25cb5c315d9a92625261959f79fec1bed044c7bc191d4400b530a8062531a1
LN-000358,B-00406,ARM,Cash-out refi,2018-06-23,2025-06-23,195000.00,148566.27,4.4300,84,3010.61,CURRENT,0,2025-10-18,PA,83413,,B-,3 years,100-150k,270000.00,SVC-02,SVC-02 Servicing LLC,2025-11-11T00:00:00.000Z,COMPLETE,SHAWBROOK,REJECTED,1,8f8dff81622c174ac247616f6d13624fd9a6f33aa32b401535c1ff6f8b2cc870
LN-000358,B-00232,ARM,Debt consolidation,2024-11-04,2054-11-04,688500.00,509058.90,5.9430,360,4102.71,DEFAULT,90,2026-06-12,NY,53546,671,B,< 1 year,250k+,960000.00,SVC-05,SVC-05 Servicing LLC,2026-07-19T00:00:00.000Z,COMPLETE,ENCOMPASS,REJECTED,1,a7702b3f5baf2632eeefe57915f63863cb4748c072290bb14e21012726b0c266
LN-000359,B-00016,PERSONAL,Refinance,2023-06-14,2030-06-14,326500.00,166870.51,5.0400,84,4620.86,CURRENT,0,2026-06-17,FL,76460,683,B+,3 years,100-150k,365000.00,SVC-05,SVC-05 Servicing LLC,2026-07-10T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,1,8804318212bb73edbf85ad2fab3f5c8b9aff5578d06493064b5f5fd549ce0399
LN-000360,B-00009,ARM,Debt consolidation,2019-10-23,2049-10-23,481000.00,336604.00,6.8920,360,3165.29,CURRENT,0,2026-07-15,MA,16847,699,A-,< 1 year,50-75k,666000.00,SVC-01,SVC-01 Servicing LLC,2026-07-21T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,1,82d0e292ea91b68c2779b9761d816d3c35c33e1e91a3dd9da0318baa425c090a
LN-000361,B-00269,AUTO,Debt consolidation,2022-10-25,2052-10-25,386000.00,325133.30,5.7840,360,2260.94,CURRENT,0,2026-06-16,IN,45575,780,A,10+ years,150-250k,510000.00,SVC-05,SVC-05 Servicing LLC,2026-07-09T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,2,99b5e7eac4bd59b02d5b146a02b4638f5c7337488791a9a73edb2b272318f84a
LN-000362,B-00142,FIXED,Purchase,2019-02-15,2049-02-15,490000.00,322208.73,5.1780,360,2683.99,DEFAULT,90,2026-07-06,MA,61128,,C+,5 years,75-100k,719000.00,SVC-05,SVC-05 Servicing LLC,2026-07-16T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,b970b4974a2820faf1a9f71aa34b3812e8d4904eafad1f72d3a43e1f60a402b9
LN-000363,B-00462,HELOC,Purchase,2021-07-01,2051-07-01,392500.00,199970.08,4.2530,360,1931.55,CURRENT,0,2026-05-28,MD,19002,780,C+,7 years,250k+,543000.00,SVC-05,SVC-05 Servicing LLC,2026-07-10T00:00:00.000Z,COMPLETE,BLACKKNIGHT,VERIFIED,1,31aad0e71d306e0ac538fc632e053570bae218caa4d288248b2a2214adce11a8
LN-000364,B-00462,PERSONAL,Cash-out refi,2021-11-20,2031-11-20,415500.00,386524.23,8.1850,120,5081.87,CURRENT,0,2026-07-26,NC,62869,725,B+,1 year,250k+,598000.00,SVC-06,SVC-06 Servicing LLC,2026-07-28T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,49a62a3c06f396e34e832337c880fdb8d0a38f90f1c7d929cc197182897fea29
LN-000365,B-00241,FIXED,Cash-out refi,2021-10-24,2031-10-24,214000.00,136518.75,5.8430,120,2359.00,CURRENT,0,2026-06-12,FL,77709,618,B+,3 years,50-75k,294000.00,SVC-03,SVC-03 Servicing LLC,2026-07-23T00:00:00.000Z,COMPLETE,BLACKKNIGHT,VERIFIED,1,d32f9a55b28c940ca69896d677973cd874ce557fa16e200749f2db558167a14e
LN-000366,B-00343,FIXED,Home improvement,2022-07-05,2037-07-05,764500.00,369370.74,6.5640,180,6686.54,CURRENT,0,2026-06-21,WI,95154,,B+,2 years,<50k,1099000.00,SVC-06,SVC-06 Servicing LLC,2026-07-10T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,f9e3895d48fb0ae365ebc399900655952433fee55377af5d852dc8cda3a5e1af
LN-000367,B-00412,ARM,Refinance,2023-10-15,2030-10-15,787000.00,496871.91,7.1220,84,11924.93,CURRENT,0,2026-07-07,CA,47611,793,A,< 1 year,100-150k,913000.00,SVC-04,SVC-04 Servicing LLC,2026-07-26T00:00:00.000Z,COMPLETE,FISERV,VERIFIED,1,61531dad9735362cc2090d6d7641718614be6ac50aeb1c26ec87f1a40928ad63
LN-000368,B-00355,AUTO,Purchase,2024-05-27,2039-05-27,448500.00,226415.93,5.7960,180,3735.45,CURRENT,0,2026-07-15,PA,60972,726,B-,5 years,250k+,587000.00,SVC-04,SVC-04 Servicing LLC,2026-07-29T00:00:00.000Z,COMPLETE,FISERV,VERIFIED,1,5f71b61d291d1e7ca4c8a5146364b83bad98607457fece36b1f1db460e74764f
LN-000369,B-00096,FIXED,Home improvement,2017-07-23,2047-07-23,503000.00,344231.58,6.6990,360,3245.41,DELINQUENT,45,2026-05-31,NJ,52823,808,C+,3 years,100-150k,760000.00,SVC-04,SVC-04 Servicing LLC,2026-07-07T00:00:00.000Z,COMPLETE,BLACKKNIGHT,REJECTED,2,ae840021c18c6d509a22b846e8f7f3bd5bb4d8b0d060ae3f6417170d6c820e7d
LN-000370,B-00115,ARM,Home improvement,2019-03-26,2024-03-26,179000.00,130081.69,5.5230,60,3421.01,CURRENT,0,2026-06-26,TN,49051,,C,3 years,<50k,282000.00,SVC-04,SVC-04 Servicing LLC,2026-07-17T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,1,d4da4c675100733df84c8249c88af58d1277e7952fd8a9c0237a4a86f93b7ead
LN-000371,B-00339,PERSONAL,Debt consolidation,2020-09-08,2050-09-08,732000.00,538151.78,7.5050,360,5120.76,CURRENT,0,2026-06-08,FL,32611,661,B-,10+ years,<50k,1070000.00,SVC-05,SVC-05 Servicing LLC,2026-07-07T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,1,22458094f3045837f4505796ac8778eb2d45c0d069add11135258a3dc71ee928
LN-000372,B-00368,FIXED,Purchase,2015-01-10,2045-01-10,150500.00,104386.60,4.4330,360,756.58,CURRENT,0,2026-06-22,OH,31890,676,C+,10+ years,100-150k,195000.00,SVC-01,SVC-01 Servicing LLC,2026-07-14T00:00:00.000Z,COMPLETE,BLACKKNIGHT,VERIFIED,1,c66aa5626b389242f60a1bb15fa53b8333e38f23d7834907e8b1154d4d95fc75
LN-000373,B-00277,ARM,Cash-out refi,2022-01-19,2037-01-19,180500.00,99393.16,6.4100,180,1563.43,CURRENT,0,2026-06-05,,37436,646,B,2 years,50-75k,251000.00,SVC-02,SVC-02 Servicing LLC,2026-07-07T00:00:00.000Z,PARTIAL,BLACKKNIGHT,VERIFIED,1,610e9dac0d873ae439c1a91aa89d52d33b3e5199494b6e910b867d9bf36b7f33
LN-000374,B-00306,FIXED,Home improvement,2020-12-13,2025-12-13,608500.00,432475.10,6.1880,60,11817.28,CURRENT,0,2026-06-29,PA,42999,,B+,5 years,100-150k,868000.00,SVC-04,SVC-04 Servicing LLC,2026-07-09T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,d083e7740fc9463185fec15821df52a67a39a7d97b9a33709c2f28521824c4e5
LN-000375,B-00090,FIXED,Debt consolidation,2017-07-09,2037-07-09,592500.00,435849.16,5.1210,240,3949.95,,0,2026-06-25,MD,60084,805,A,10+ years,<50k,758000.00,SVC-02,SVC-02 Servicing LLC,2026-07-19T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,56f65c7e7aa134d09162b7ce49871480b453fc60aec3de061c01e9f3a2ae8140
LN-000376,B-00153,PERSONAL,Home improvement,2020-08-11,2050-08-11,81000.00,71294.64,4.2270,360,397.38,CURRENT,0,2026-07-19,FL,86014,816,A,2 years,100-150k,94000.00,SVC-06,SVC-06 Servicing LLC,2026-07-20T00:00:00.000Z,COMPLETE,FISERV,VERIFIED,1,51228245ee28aca7a7380389d7ea6278de21883dad4915a96dad9153cd0866b6
LN-000378,B-00220,AUTO,Refinance,,2051-02-02,744000.00,360526.87,7.1960,360,5048.17,CURRENT,0,2026-06-05,MD,39417,,A,7 years,150-250k,1065000.00,SVC-06,SVC-06 Servicing LLC,2026-07-10T00:00:00.000Z,COMPLETE,SHAWBROOK,REJECTED,1,5cd86cf8f0ec4e2d89d85a243cc4c8a8e399aaaac2384384108ac368403a5ffe
LN-000379,B-00376,HELOC,Home improvement,2024-04-23,,730500.00,572099.78,5.2070,360,4014.41,CURRENT,0,2026-07-04,NC,81058,755,C,7 years,100-150k,988000.00,SVC-02,SVC-02 Servicing LLC,2026-07-21T00:00:00.000Z,COMPLETE,ENCOMPASS,REJECTED,1,26435f248b4ea8dceff3ab524bc4e260d93585c11299844ac3706531d22e0080
LN-000380,B-00141,FIXED,Debt consolidation,2021-11-07,2026-11-07,752500.00,609946.85,4.4900,60,14025.45,CURRENT,0,2026-06-24,NC,01876,705,A,2 years,<50k,994000.00,SVC-03,SVC-03 Servicing LLC,2026-07-16T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,1,be52a7ecd530e474ccb606ab2350cc53619c051be4cf1e41cd6abb7b36c08a2d
LN-000381,B-00315,AUTO,Home improvement,2019-03-14,2049-03-14,287500.00,232009.94,6.8320,360,1880.42,CURRENT,0,2026-06-02,WA,06784,740,C+,2 years,150-250k,321000.00,SVC-05,SVC-05 Servicing LLC,2026-07-12T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,952ae225f0465dc5aeb37785f6cff75b3eacc5ed07a7ea688180617b84ecc49a
LN-000382,B-00354,AUTO,Home improvement,2017-11-06,2047-11-06,247500.00,192465.17,8.0800,360,1829.89,CURRENT,0,2026-06-06,IN,04097,,C+,10+ years,150-250k,392000.00,SVC-02,SVC-02 Servicing LLC,2026-07-06T00:00:00.000Z,COMPLETE,ENCOMPASS,VERIFIED,1,105eba89c6cbd61d5e561bc0063de417323564df2dc8da8cfbc2404d40643570
LN-000383,B-00252,PERSONAL,Home improvement,2020-02-06,2050-02-06,521000.00,422971.68,7.1400,360,3515.35,CURRENT,0,2026-06-21,MO,01604,706,B,3 years,100-150k,593000.00,SVC-01,SVC-01 Servicing LLC,2026-07-29T00:00:00.000Z,COMPLETE,ENCOMPASS,VERIFIED,1,822a44cec62dd7b059ddfd881da5c9b5a66c9cd4cd972c2a19687523356772e3
LN-000384,B-00467,FIXED,Purchase,2021-05-01,2051-05-01,448000.00,448000.00,6.6830,360,2885.80,CURRENT,0,2026-05-31,MO,85471,700,B,3 years,100-150k,581000.00,SVC-05,SVC-05 Servicing LLC,2026-07-13T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,3,04322239e2b5fb7b9a3de748b80d287857da5e2f7d9c556402c5c269d810f573
LN-000385,B-00017,ARM,Refinance,2021-11-19,2051-11-19,822000.00,664000.45,4.4650,360,4147.88,CURRENT,0,2026-06-12,MD,07975,900,A,7 years,<50k,1153000.00,SVC-05,SVC-05 Servicing LLC,2026-07-06T00:00:00.000Z,COMPLETE,FISERV,REJECTED,1,4be77e9f92654edbec8bb9b8a3b65929abee7d6fc4e5a6f22c9c2520ed0d8010
LN-000386,B-00216,AUTO,Cash-out refi,2018-05-01,2028-05-01,434500.00,243377.46,7.9470,120,5259.52,CURRENT,0,2026-06-13,TN,49506,,A-,7 years,250k+,543000.00,SVC-02,SVC-02 Servicing LLC,2026-07-22T00:00:00.000Z,COMPLETE,ENCOMPASS,VERIFIED,1,a69764df8134663ef918016ea851fee8d695529e5bec8b66787d52f5c7ba8b21
LN-000387,B-00279,PERSONAL,Debt consolidation,2022-10-24,2037-10-24,589500.00,299245.24,4.9340,180,4641.49,CURRENT,0,2026-06-30,MA,35868,642,B-,2 years,250k+,720000.00,SVC-06,SVC-06 Servicing LLC,2026-07-22T00:00:00.000Z,COMPLETE,ENCOMPASS,VERIFIED,1,d612f599ff32270b38557c022070b17c7f85c0b946d5ddbd909f8ce15a0007f5
LN-000388,B-00268,FIXED,Refinance,2021-09-16,2031-09-16,514500.00,378037.90,6.6310,120,5876.39,CURRENT,0,2026-07-04,IN,85015,638,A,< 1 year,100-150k,628000.00,SVC-04,SVC-04 Servicing LLC,2026-07-22T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,016ac740d98d3051bfc7f673ef3822e41b33fdf3ab48de7372c71cc4f7cc62b0
LN-000389,B-00202,ARM,Debt consolidation,2019-02-27,2039-02-27,711500.00,462767.71,5.4880,240,4889.50,CURRENT,0,2026-06-11,IL,87125,754,A,7 years,100-150k,985000.00,SVC-02,SVC-02 Servicing LLC,2026-07-12T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,c2e7ac83efd976c2e24865c0bc519653ad58be059d05def03d643a1841fab2ce
LN-000390,B-00307,ARM,Refinance,2019-01-27,2026-01-27,509500.00,384010.40,7.0510,84,7702.43,CURRENT,0,2026-05-31,MA,73258,,C+,< 1 year,150-250k,593000.00,SVC-02,SVC-02 Servicing LLC,2026-07-07T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,e29ca1a104c14603d3dbed57b12c5017104198d2c257dfafd17e57be6f434d75
LN-000391,B-00109,ARM,Debt consolidation,2018-07-25,2048-07-25,644500.00,523427.44,5.2470,360,3557.76,CURRENT,0,2026-06-23,MO,06511,781,A-,5 years,75-100k,717000.00,SVC-06,SVC-06 Servicing LLC,2026-07-28T00:00:00.000Z,COMPLETE,BLACKKNIGHT,VERIFIED,1,c16565a197f9dab699c80146879f677f88e0a1474ff29d122c64252dc49021dd
LN-000392,B-00203,ARM,Cash-out refi,2024-06-23,2031-06-23,642500.00,566997.55,5.3740,84,9194.38,CURRENT,0,2026-06-11,MO,45905,791,A-,5 years,<50k,761000.00,SVC-03,SVC-03 Servicing LLC,2026-07-13T00:00:00.000Z,COMPLETE,ENCOMPASS,VERIFIED,1,4b38af68696f2e95a9b8959318ae076a204057cf62d2c64f5126169e27110644
LN-000393,B-00072,PERSONAL,Cash-out refi,2022-10-01,2042-10-01,416000.00,371298.73,7.9750,240,3473.12,CURRENT,0,2026-07-01,WA,38606,609,B,1 year,250k+,587000.00,SVC-05,SVC-05 Servicing LLC,2026-07-28T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,fd1f9cf9c405370056cc04d1f10e008f8d59352b082b30c6ed2b98b518e1f152
LN-000394,B-00331,AUTO,Purchase,2024-05-26,2044-05-26,269500.00,195776.24,6.3730,240,1989.22,CURRENT,0,2026-07-01,FL,31504,,C,5 years,75-100k,324000.00,SVC-06,SVC-06 Servicing LLC,2026-07-28T00:00:00.000Z,COMPLETE,FISERV,VERIFIED,1,841b59207fde51f796c24823ec9d601875ea2fdeb973fa4c5e3771256aaaa039
LN-000395,B-00019,ARM,Refinance,2016-03-14,2046-03-14,836500.00,0.00,6.5640,360,5322.51,PAID_OFF,45,2026-07-02,WI,45433,598,B-,10+ years,50-75k,925000.00,SVC-03,SVC-03 Servicing LLC,2026-07-11T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,2,169398baa153724edcef0007dcf6b0eec3455ea5e3a41b86b57d888677c996f3
LN-000396,B-00093,ARM,Debt consolidation,2015-10-26,2045-10-26,92500.00,63880.75,4.9230,360,492.22,CURRENT,0,2026-07-01,AZ,67521,674,C+,5 years,<50k,103000.00,SVC-02,SVC-02 Servicing LLC,2026-07-22T00:00:00.000Z,COMPLETE,ENCOMPASS,VERIFIED,1,ef37018c10d33087f9ee375c0cee4864e97870bf2cab1fecf20c66e7e2248df4
LN-000397,B-00179,ARM,Debt consolidation,2015-08-02,2035-08-02,79000.00,40579.52,7.4720,240,635.07,CURRENT,0,2025-09-01,WA,77055,716,A-,2 years,50-75k,95000.00,SVC-02,SVC-02 Servicing LLC,2025-10-15T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,2,96d4f0669f810d7f93b715c0b80c577661f703a9da5bcef0fd8b5c3ffe625f0b
LN-000398,B-00201,FIXED,Cash-out refi,2026-12-28,2019-12-28,707000.00,399974.58,5.0030,84,9993.67,CURRENT,0,2026-05-29,AZ,59137,,C,5 years,75-100k,1101000.00,SVC-01,SVC-01 Servicing LLC,2026-07-08T00:00:00.000Z,COMPLETE,ENCOMPASS,REJECTED,1,526f0b7f848f649977d41e8f5a913e482f8ac40286e6698bab5ee322d513b5b8
LN-000399,B-00187,ARM,Home improvement,2017-02-13,2027-02-13,806500.00,763141.52,4.5040,120,8359.99,CURRENT,0,2026-07-03,IN,66830,592,B-,< 1 year,75-100k,1271000.00,SVC-06,SVC-06 Servicing LLC,2026-07-21T00:00:00.000Z,COMPLETE,BLACKKNIGHT,VERIFIED,1,1efe750fb5acbb74e89f9241fc49dc0087ce522486f6c2310a30c1beb5641a26
LN-000400,B-00454,ARM,Refinance,2017-04-19,2047-04-19,356000.00,270442.01,6.6300,360,2280.68,CURRENT,0,2026-07-21,WI,19910,657,B,3 years,150-250k,455000.00,OLD-SVC,OLD-SVC Servicing LLC,2026-07-21T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,76c65e49ebf9bef0fd2bcf213186efa81bb7460af8d744f6c080708943dc3e7d
LN-000401,B-00116,HELOC,Debt consolidation,2018-10-01,2048-10-01,285000.00,205551.87,5.2300,360,1570.25,CURRENT,0,2026-07-10,NC,26472,817,A,2 years,100-150k,335000.00,SVC-01,SVC-01 Servicing LLC,2026-07-24T00:00:00.000Z,COMPLETE,ENCOMPASS,VERIFIED,1,139ef85544a5ba0bf11a6d4672c604ce5a6f5a810eabc6070204918181ccd727
LN-000402,B-00322,PERSONAL,Refinance,2021-04-28,2026-04-28,495500.00,245275.80,4.9750,60,9345.02,CURRENT,0,2026-07-15,MI,85594,,B,10+ years,75-100k,762000.00,SVC-04,SVC-04 Servicing LLC,2026-07-22T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,9b2433e1b696fb34036d791e3b2a781020e50795af08b4e5925de0c7e4480b4e
LN-000403,B-00173,FIXED,Home improvement,2024-12-20,2044-12-20,47500.00,28040.78,6.1600,240,344.70,CURRENT,0,2026-06-15,CA,56710,729,B,10+ years,50-75k,56000.00,SVC-03,SVC-03 Servicing LLC,2026-07-24T00:00:00.000Z,COMPLETE,FISERV,VERIFIED,1,a14f78165d97d62225e6eebcf55e6aa83c8579270d60c3e6447d9a0178416eca
LN-000404,B-00047,AUTO,Home improvement,2018-09-03,2023-09-03,554000.00,346761.52,5.4850,60,10578.21,CURRENT,0,2026-06-03,WA,69354,643,C+,3 years,150-250k,854000.00,SVC-01,SVC-01 Servicing LLC,2026-07-14T00:00:00.000Z,PARTIAL,SHAWBROOK,VERIFIED,1,81bbd3ebbbda64d35e5b0aa221d3d0fe022526e21e54aaf2f31aac68849ab88a
LN-000405,B-00054,ARM,Home improvement,2022-04-10,2052-04-10,194500.00,152951.98,6.9920,360,1292.97,CURRENT,0,2026-07-12,MA,54187,796,C,7 years,75-100k,270000.00,SVC-06,SVC-06 Servicing LLC,2026-07-16T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,1,04988b3dbfe3acf7d056d9fa601cbc1805651da6a6e4852b82520dc6c9c4ec1b
LN-000406,B-00269,FIXED,Cash-out refi,2020-06-12,2027-06-12,229000.00,143430.28,4.4620,84,3179.09,CURRENT,0,2026-07-17,,49291,,A-,10+ years,250k+,320000.00,SVC-05,SVC-05 Servicing LLC,2026-07-26T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,1,c82e74c47cf532917659a9fc7d11493666c9cd09dd79810410af13a7eaa112b9
LN-000407,B-00134,FIXED,Purchase,2018-11-24,2048-11-24,727000.00,341120.25,5.2360,360,4008.22,CURRENT,0,2026-06-25,MA,27096,591,A,7 years,50-75k,1036000.00,SVC-06,SVC-06 Servicing LLC,2026-07-07T00:00:00.000Z,COMPLETE,SHAWBROOK,VERIFIED,1,f32cc17b4fd787c0635ba65a9d36130a1ad3eb91ac6f54950964b0c87d8a7617
LN-000408,B-00257,AUTO,Home improvement,2016-09-07,2023-09-07,424000.00,286183.62,7.9620,84,6600.53,DEFAULT,120,2026-07-01,NJ,68452,712,B,1 year,50-75k,517000.00,SVC-06,SVC-06 Servicing LLC,2026-07-08T00:00:00.000Z,COMPLETE,FISERV,VERIFIED,1,4b61db58b0abb39065ef9b6edeed1a28e05e7a901103415ce638394a01f75d89
LN-000409,B-00219,HELOC,Cash-out refi,2024-10-12,2054-10-12,767500.00,638078.47,7.9760,360,5618.81,CURRENT,0,2026-06-27,TN,52524,581,C+,5 years,150-250k,1100000.00,SVC-06,SVC-06 Servicing LLC,2026-07-21T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,1,ede523b190771c865eba821c38b187eb7384c548e52781b48afb448dd57a3744
LN-000410,B-00184,FIXED,Home improvement,2021-02-07,2041-02-07,593500.00,320580.57,5.6990,240,4149.60,CURRENT,0,2026-06-15,MA,47245,,C+,2 years,75-100k,856000.00,SVC-01,SVC-01 Servicing LLC,2026-07-17T00:00:00.000Z,COMPLETE,BLACKKNIGHT,VERIFIED,2,ae3bb8cf035a7908f3819e57b0a2cc73d209486210cf8e73e8921d12ee0170a8
LN-000411,B-00333,ARM,Purchase,2019-11-28,2039-11-28,545500.00,435749.13,4.9590,240,3587.71,CURRENT,0,2026-06-14,MO,21861,757,A-,7 years,50-75k,663000.00,SVC-06,SVC-06 Servicing LLC,2026-07-27T00:00:00.000Z,COMPLETE,ENCOMPASS,VERIFIED,1,0fbe58c6a3ada20643d39bc0adacb4a40467fa1c770bcecc278eb4b8d781c817
LN-000412,B-00334,FIXED,Debt consolidation,2021-04-20,2051-04-20,178000.00,153221.91,5.7030,360,1033.45,CURRENT,0,2026-07-23,AZ,87682,810,A-,2 years,100-150k,223000.00,SVC-01,SVC-01 Servicing LLC,2026-07-23T00:00:00.000Z,COMPLETE,LEGACY-AS400,VERIFIED,1,5ee5c37c47fb1cd62bbe9e311ff386c1fe38d232ed66c0b106a022ce275db11f
